BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	85.439	831	113	7	86	912	16	842	0.0	911
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	85.319	831	114	7	86	912	16	842	0.0	907
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	85.319	831	114	7	86	912	16	842	0.0	907
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	82.217	821	143	3	86	904	16	835	0.0	776
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_muleiense|XPS09193.1	80.539	817	157	2	86	901	16	831	0.0	693
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._ISC25|XHG98762.1	80.294	817	159	2	86	901	16	831	0.0	680
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_hidalgonense|XHB23365.1	83.835	631	101	1	275	904	1	631	0.0	634
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_hidalgonense|XHB23366.1	83.835	631	101	1	275	904	1	631	0.0	634
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_etli|XHB23367.1	83.835	631	101	1	275	904	1	631	0.0	634
BLAN-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_phaseoli|XHB23368.1	83.835	631	101	1	275	904	1	631	0.0	634
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ49969.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ45025.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ57886.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ76832.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ64121.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88867.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ82840.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWR01540.1	85.050	796	117	2	86	880	16	810	0.0	852
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ49969.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ45025.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ57886.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ76832.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ64121.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88867.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ82840.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWR01540.1	84.653	821	123	3	86	904	16	835	0.0	859
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ49969.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ45025.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ57886.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ76832.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ64121.1	88.847	789	88	0	113	901	43	831	0.0	1016
BLAN-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ70847.1	88.847	789	88	0	113	901	43	831	0.0	1016
