BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	99.940	1657	1	0	6	1662	6	1662	0.0	3057
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP09757.1	99.940	1657	1	0	6	1662	6	1662	0.0	3057
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23212.1	99.940	1657	1	0	6	1662	6	1662	0.0	3057
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28257.1	99.879	1657	2	0	6	1662	6	1662	0.0	3051
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	99.879	1657	2	0	6	1662	6	1662	0.0	3051
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL23944.1	99.879	1657	2	0	6	1662	6	1662	0.0	3051
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL33280.1	99.879	1657	2	0	6	1662	6	1662	0.0	3051
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP16122.1	99.879	1657	2	0	6	1662	6	1662	0.0	3051
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP30192.1	99.879	1657	2	0	6	1662	6	1662	0.0	3051
BLAN-1-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL28713.1	99.879	1653	2	0	10	1662	1	1653	0.0	3044
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	99.638	1656	6	0	7	1662	7	1662	0.0	3027
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP09757.1	99.638	1656	6	0	7	1662	7	1662	0.0	3027
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23212.1	99.638	1656	6	0	7	1662	7	1662	0.0	3027
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28257.1	99.577	1656	7	0	7	1662	7	1662	0.0	3022
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	99.577	1656	7	0	7	1662	7	1662	0.0	3022
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL23944.1	99.577	1656	7	0	7	1662	7	1662	0.0	3022
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL33280.1	99.577	1656	7	0	7	1662	7	1662	0.0	3022
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP16122.1	99.577	1656	7	0	7	1662	7	1662	0.0	3022
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP30192.1	99.577	1656	7	0	7	1662	7	1662	0.0	3022
BLAN-1-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL28713.1	99.577	1653	7	0	10	1662	1	1653	0.0	3016
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	98.436	1662	26	0	1	1662	1	1662	0.0	2972
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP09757.1	98.436	1662	26	0	1	1662	1	1662	0.0	2972
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23212.1	98.436	1662	26	0	1	1662	1	1662	0.0	2972
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28257.1	98.375	1662	27	0	1	1662	1	1662	0.0	2966
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	98.375	1662	27	0	1	1662	1	1662	0.0	2966
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL23944.1	98.375	1662	27	0	1	1662	1	1662	0.0	2966
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL33280.1	98.375	1662	27	0	1	1662	1	1662	0.0	2966
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP16122.1	98.375	1662	27	0	1	1662	1	1662	0.0	2966
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP30192.1	98.375	1662	27	0	1	1662	1	1662	0.0	2966
BLAN-1-1-Ro|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL28713.1	98.367	1653	27	0	10	1662	1	1653	0.0	2950
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	99.037	1662	16	0	1	1662	1	1662	0.0	3007
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO77862.1	99.037	1662	16	0	1	1662	1	1662	0.0	3007
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37392.1	99.037	1662	16	0	1	1662	1	1662	0.0	3007
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	98.736	1662	21	0	1	1662	1	1662	0.0	2979
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL23944.1	98.736	1662	21	0	1	1662	1	1662	0.0	2979
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL33280.1	98.736	1662	21	0	1	1662	1	1662	0.0	2979
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	98.736	1662	21	0	1	1662	1	1662	0.0	2979
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP09757.1	98.736	1662	21	0	1	1662	1	1662	0.0	2979
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23212.1	98.736	1662	21	0	1	1662	1	1662	0.0	2979
BLAN-2-1-No|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28257.1	98.676	1662	22	0	1	1662	1	1662	0.0	2974
BLAN-2-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	99.519	1662	8	0	1	1662	1	1662	0.0	3033
BLAN-2-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL23944.1	99.519	1662	8	0	1	1662	1	1662	0.0	3033
BLAN-2-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WKL33280.1	99.519	1662	8	0	1	1662	1	1662	0.0	3033
BLAN-2-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	99.458	1662	9	0	1	1662	1	1662	0.0	3027
BLAN-2-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP09757.1	99.458	1662	9	0	1	1662	1	1662	0.0	3027
BLAN-2-1-Rh|noeB|consensus50|pass_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23212.1	99.458	1662	9	0	1	1662	1	1662	0.0	3027
